GeogPoint,City,County,ISO_3166_2,ISO_A3,LocalDate,LocalHour,ProbabilityofPrecipitation,ProbabilityofSnow
POINT(-79.56298828125 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,11,0.017,0.969
POINT(-79.56298828125 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.56298828125 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-79.56298828125 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.56298828125 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,15,0.017,0.234
POINT(-79.56298828125 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,13,0.017,0.484
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,13,0.017,0.697
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,04,0.017,0.998
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,10,0.017,0.996
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,11,0.017,0.974
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,14,0.017,0.444
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,12,0.017,0.936
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.51904296875 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,15,0.017,0.421
POINT(-79.47509765625 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-79.47509765625 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-79.47509765625 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,14,0.017,0.449
POINT(-79.47509765625 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,15,0.017,0.426
POINT(-79.47509765625 43.87939453125),Vaughan,,CA-ON,CAN,2021-01-09,13,0.017,0.588
POINT(-79.43115234375 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,15,0.017,0.451
POINT(-79.43115234375 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,09,0.017,0.992
POINT(-79.43115234375 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,12,0.017,0.901
POINT(-79.43115234375 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,10,0.017,0.993
POINT(-79.43115234375 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,11,0.017,0.969
POINT(-79.43115234375 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,14,0.017,0.272
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,12,0.017,0.771
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,10,0.017,0.997
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,09,0.017,0.996
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,14,0.017,0.342
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,15,0.017,0.357
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,11,0.017,0.966
POINT(-79.38720703125 43.87939453125),Richmond Hill,,CA-ON,CAN,2021-01-09,13,0.017,0.447
POINT(-79.25537109375 43.87939453125),Markham,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-79.25537109375 43.87939453125),Markham,,CA-ON,CAN,2021-01-09,14,0.017,0.328
POINT(-79.25537109375 43.87939453125),Markham,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.25537109375 43.87939453125),Markham,,CA-ON,CAN,2021-01-09,11,0.046,0.981
POINT(-79.25537109375 43.87939453125),Markham,,CA-ON,CAN,2021-01-09,13,0.017,0.396
POINT(-79.21142578125 43.87939453125),Markham,,CA-ON,CAN,2021-01-09,11,0.017,0.981
POINT(-79.16748046875 43.87939453125),Pickering,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-79.07958984375 43.87939453125),Pickering,,CA-ON,CAN,2021-01-09,15,0.017,0.055
POINT(-79.07958984375 43.87939453125),Pickering,,CA-ON,CAN,2021-01-09,13,0.017,0.042
POINT(-79.03564453125 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,06,0.017,0.995
POINT(-79.03564453125 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,10,0.017,0.992
POINT(-79.03564453125 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,14,0.017,0.104
POINT(-79.03564453125 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,15,0.017,0.012
POINT(-79.03564453125 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,12,0.017,0.406
POINT(-79.03564453125 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,13,0.017,0.09
POINT(-79.03564453125 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,11,0.017,0.928
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,13,0.017,0.345
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,10,0.017,0.963
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,11,0.017,0.896
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,14,0.017,0.167
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,09,0.017,0.99
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,12,0.017,0.564
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,15,0.017,0.07
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,01,0.017,1
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-78.99169921875 43.87939453125),Ajax,,CA-ON,CAN,2021-01-09,08,0.017,0.995
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,08,0.017,0.997
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,11,0.024,0.851
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,15,0.017,0.066
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,14,0.017,0.076
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,13,0.024,0.201
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,07,0.017,0.996
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,12,0.017,0.451
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,06,0.031,0.998
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,09,0.017,0.994
POINT(-78.94775390625 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,10,0.017,0.988
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,13,0.017,0.163
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,08,0.017,0.997
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,10,0.017,0.981
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,15,0.017,0.126
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,00,0.017,0.999
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,14,0.017,0.093
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,09,0.017,0.993
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,01,0.017,1
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,12,0.017,0.324
POINT(-78.90380859375 43.87939453125),Whitby,,CA-ON,CAN,2021-01-09,11,0.017,0.945
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,11,0.017,0.939
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,12,0.017,0.752
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,15,0.017,0.112
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,09,0.017,0.992
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,00,0.017,0.999
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,06,0.023,0.999
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,05,0.027,0.999
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,14,0.017,0.122
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,10,0.017,0.968
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,13,0.017,0.227
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,08,0.017,0.998
POINT(-78.85986328125 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,01,0.017,1
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,09,0.017,0.996
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,12,0.017,0.59
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,13,0.017,0.248
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,10,0.017,0.993
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,15,0.017,0.112
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-78.81591796875 43.87939453125),Oshawa,,CA-ON,CAN,2021-01-09,14,0.017,0.1
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,10,0.017,0.996
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,11,0.017,0.972
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,13,0.017,0.29
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,14,0.017,0.105
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,12,0.017,0.872
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,15,0.017,0.18
POINT(-78.77197265625 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,12,0.017,0.695
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,14,0.017,0.134
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,11,0.017,0.979
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,13,0.017,0.354
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,10,0.017,0.997
POINT(-78.72802734375 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,15,0.017,0.138
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,14,0.017,0.159
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,12,0.017,0.721
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,13,0.017,0.366
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,10,0.017,0.997
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,15,0.017,0.218
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,11,0.017,0.978
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-78.68408203125 43.87939453125),Clarington,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-82.99072265625 42.16552734375),Amherstburg,,CA-ON,CAN,2021-01-09,11,0.017,0.856
POINT(-82.94677734375 42.16552734375),Essex,,CA-ON,CAN,2021-01-09,11,0.017,0.735
POINT(-82.85888671875 42.16552734375),Essex,,CA-ON,CAN,2021-01-09,13,0.017,0.339
POINT(-82.81494140625 42.16552734375),Essex,,CA-ON,CAN,2021-01-09,14,0.017,0
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,13,0.017,0.622
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,14,0.017,0.63
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,11,0.017,0.992
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,15,0.017,0.592
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,10,0.017,0.998
POINT(-79.69482421875 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.65087890625 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,15,0.017,0.637
POINT(-79.65087890625 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.65087890625 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,14,0.017,0.731
POINT(-79.65087890625 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,13,0.017,0.432
POINT(-79.65087890625 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,10,0.017,0.994
POINT(-79.65087890625 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.60693359375 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,11,0.017,0
POINT(-79.60693359375 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,13,0.017,0.698
POINT(-79.60693359375 44.27490234375),Innisfil,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-79.16748046875 44.27490234375),Georgina,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-79.16748046875 44.27490234375),Georgina,,CA-ON,CAN,2021-01-09,12,0.017,0.941
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,13,0.017,0.981
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,15,0.017,0.801
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,12,0.017,0.995
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-78.33251953125 44.27490234375),Peterborough,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-78.28857421875 44.27490234375),Otonabee-South Monaghan,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-78.28857421875 44.27490234375),Otonabee-South Monaghan,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-76.97021484375 44.27490234375),Greater Napanee,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-76.57470703125 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-76.57470703125 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-76.53076171875 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-76.48681640625 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-76.48681640625 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-76.48681640625 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,11,0.017,0.998
POINT(-76.48681640625 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-76.48681640625 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,12,0.017,0.968
POINT(-76.48681640625 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-76.44287109375 44.27490234375),Kingston,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-89.18701171875 48.49365234375),Thunder Bay,,CA-ON,CAN,2021-01-09,08,0.017,0.931
POINT(-89.14306640625 48.49365234375),Shuniah,,CA-ON,CAN,2021-01-09,08,0.017,0.942
POINT(-81.40869140625 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,06,0.056,1
POINT(-81.40869140625 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,15,0.017,1
POINT(-81.40869140625 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,05,0.056,1
POINT(-81.36474609375 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,05,0.046,1
POINT(-81.36474609375 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,15,0.017,1
POINT(-81.36474609375 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,06,0.046,1
POINT(-81.32080078125 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,12,0.017,1
POINT(-81.32080078125 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,13,0.017,1
POINT(-81.32080078125 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-81.32080078125 48.49365234375),Timmins,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-79.56298828125 44.62646484375),Oro-Medonte,,CA-ON,CAN,2021-01-09,14,0.017,0.939
POINT(-79.47509765625 44.62646484375),Severn,,CA-ON,CAN,2021-01-09,12,0.017,0.963
POINT(-79.43115234375 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.43115234375 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,14,0.017,0.88
POINT(-79.43115234375 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,11,0.017,0.996
POINT(-79.43115234375 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,12,0.017,0.977
POINT(-79.43115234375 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-79.43115234375 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,13,0.017,0.605
POINT(-79.43115234375 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,15,0.017,0.96
POINT(-79.38720703125 44.62646484375),Orillia,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-75.69580078125 44.62646484375),Brockville,,CA-ON,CAN,2021-01-09,15,0.017,0.956
POINT(-75.69580078125 44.62646484375),Brockville,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-75.65185546875 44.62646484375),Elizabethtown-Kitley,,CA-ON,CAN,2021-01-09,15,0.017,0.962
POINT(-94.02099609375 48.84521484375),Chapple,,CA-ON,CAN,2021-01-09,06,0.056,0.999
POINT(-81.36474609375 42.86865234375),Middlesex Centre,,CA-ON,CAN,2021-01-09,11,0.017,0.464
POINT(-81.27685546875 42.86865234375),London,,CA-ON,CAN,2021-01-09,11,0.017,0.61
POINT(-81.27685546875 42.86865234375),London,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-80.74951171875 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,10,0.017,0.763
POINT(-80.74951171875 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,12,0.017,0.049
POINT(-80.74951171875 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-80.74951171875 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,11,0.017,0.477
POINT(-80.74951171875 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.70556640625 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,14,0.017,0
POINT(-80.70556640625 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,10,0.017,0.973
POINT(-80.70556640625 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.70556640625 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,11,0.017,0.208
POINT(-80.70556640625 42.86865234375),Tillsonburg,,CA-ON,CAN,2021-01-09,09,0.017,0.996
POINT(-80.52978515625 42.86865234375),Norfolk County,,CA-ON,CAN,2021-01-09,13,0.017,0.046
POINT(-80.48583984375 42.86865234375),Norfolk County,,CA-ON,CAN,2021-01-09,13,0.017,0.015
POINT(-80.61767578125 43.22021484375),Blandford-Blenheim,,CA-ON,CAN,2021-01-09,15,0.017,0.079
POINT(-80.61767578125 43.22021484375),Blandford-Blenheim,,CA-ON,CAN,2021-01-09,13,0.017,0.015
POINT(-80.61767578125 43.22021484375),Blandford-Blenheim,,CA-ON,CAN,2021-01-09,11,0.017,0.62
POINT(-80.57373046875 43.22021484375),Blandford-Blenheim,,CA-ON,CAN,2021-01-09,15,0.017,0.079
POINT(-80.57373046875 43.22021484375),Blandford-Blenheim,,CA-ON,CAN,2021-01-09,13,0.017,0.014
POINT(-80.57373046875 43.22021484375),Blandford-Blenheim,,CA-ON,CAN,2021-01-09,11,0.017,0.698
POINT(-80.04638671875 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-80.04638671875 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,14,0.017,0.026
POINT(-80.04638671875 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,11,0.017,0.519
POINT(-80.04638671875 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,04,0.017,0.997
POINT(-80.04638671875 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,10,0.017,0.737
POINT(-80.04638671875 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,09,0.017,0.994
POINT(-80.04638671875 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,15,0.017,0.017
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,14,0.017,0.02
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,13,0.017,0.009
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,09,0.017,0.982
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,10,0.017,0.574
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,11,0.017,0.333
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,15,0.017,0.013
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.078
POINT(-80.00244140625 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,04,0.017,0.998
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,14,0.017,0.014
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,13,0.017,0.015
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,15,0.029,0.01
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,09,0.017,0.939
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,11,0.017,0.388
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.09
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.95849609375 43.22021484375),Hamilton,,CA-ON,CAN,2021-01-09,10,0.017,0.545
